sample_index,mask_index,image,prompt,is_sentence,iou,dice,precision,recall,intersection,union,pred_area,target_area,valid_area,false_positive_area,false_negative_area,pred_mask_path,visualization_path,visualization_label_path
280,0,./dataset/reason_seg/ReasonSeg/train/train__002__-poor_housekeeping-76-_jpg.rf.3eea708eb2a99d5ded617ec1edaba5f8__poor_housekeeping.jpg,图中哪些区域存在场地整理不到位的安全隐患?请分割出来。,True,0.6970311865888302,0.821471275362852,0.6985030736262533,0.9969860016521176,44656,64066,63931,44791,262144,19275,135,exp/runs/lisa13b-local-train/outputs/pred_masks/00280_train__002__-poor_housekeeping-76-_jpg.rf.3eea708eb2a99d5ded617ec1edaba5f8__poor_housekeeping_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00280_train__002__-poor_housekeeping-76-_jpg.rf.3eea708eb2a99d5ded617ec1edaba5f8__poor_housekeeping_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00280_train__002__-poor_housekeeping-76-_jpg.rf.3eea708eb2a99d5ded617ec1edaba5f8__poor_housekeeping_mask0.txt
144,0,./dataset/reason_seg/ReasonSeg/train/train__002__-helmet_missing-234-_jpg.rf.5acc68d0671e721137f6b1b3a3ef8aae__helmet_missing.jpg,标出未按规定佩戴安全帽的作业人员。,True,0.701646249069009,0.8246675822931917,0.7029460954586388,0.9973714953271028,27320,38937,38865,27392,262144,11545,72,exp/runs/lisa13b-local-train/outputs/pred_masks/00144_train__002__-helmet_missing-234-_jpg.rf.5acc68d0671e721137f6b1b3a3ef8aae__helmet_missing_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00144_train__002__-helmet_missing-234-_jpg.rf.5acc68d0671e721137f6b1b3a3ef8aae__helmet_missing_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00144_train__002__-helmet_missing-234-_jpg.rf.5acc68d0671e721137f6b1b3a3ef8aae__helmet_missing_mask0.txt
12,0,./dataset/reason_seg/ReasonSeg/train/train__002__-equipment_proximity-166-_jpg.rf.aafafd4a8263f0958b99b30b7a1fdb44__equipment_proximity.jpg,圈出施工现场设备邻近作业人员的危险区域。,True,0.70866081764455,0.8294926767519188,0.7170930949445129,0.9836776116878448,46525,65652,64880,47297,262144,18355,772,exp/runs/lisa13b-local-train/outputs/pred_masks/00012_train__002__-equipment_proximity-166-_jpg.rf.aafafd4a8263f0958b99b30b7a1fdb44__equipment_proximity_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00012_train__002__-equipment_proximity-166-_jpg.rf.aafafd4a8263f0958b99b30b7a1fdb44__equipment_proximity_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00012_train__002__-equipment_proximity-166-_jpg.rf.aafafd4a8263f0958b99b30b7a1fdb44__equipment_proximity_mask0.txt
121,0,./dataset/reason_seg/ReasonSeg/train/train__002__-harness_missing-31-_JPG.rf.304e9c2a7dc42b50d79e5f1ea0ccf888__harness_missing.jpg,现场哪些工人存在未系安全带的高处作业风险?请分割出来。,True,0.7134068613866874,0.832734918324438,0.86627633084326,0.8016940707523668,12872,18043,14859,16056,262144,1987,3184,exp/runs/lisa13b-local-train/outputs/pred_masks/00121_train__002__-harness_missing-31-_JPG.rf.304e9c2a7dc42b50d79e5f1ea0ccf888__harness_missing_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00121_train__002__-harness_missing-31-_JPG.rf.304e9c2a7dc42b50d79e5f1ea0ccf888__harness_missing_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00121_train__002__-harness_missing-31-_JPG.rf.304e9c2a7dc42b50d79e5f1ea0ccf888__harness_missing_mask0.txt
167,0,./dataset/reason_seg/ReasonSeg/train/train__002__-helmet_missing-83-_JPG.rf.359f1a885f81bb5feecad32ef8b2b1ef__helmet_missing.jpg,把没有做好头部防护、未戴安全帽的人分割出来。,True,0.7142297330394318,0.833295233740999,0.7189310455341075,0.9909273165924768,29162,40830,40563,29429,262144,11401,267,exp/runs/lisa13b-local-train/outputs/pred_masks/00167_train__002__-helmet_missing-83-_JPG.rf.359f1a885f81bb5feecad32ef8b2b1ef__helmet_missing_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00167_train__002__-helmet_missing-83-_JPG.rf.359f1a885f81bb5feecad32ef8b2b1ef__helmet_missing_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00167_train__002__-helmet_missing-83-_JPG.rf.359f1a885f81bb5feecad32ef8b2b1ef__helmet_missing_mask0.txt
345,0,./dataset/reason_seg/ReasonSeg/train/train__004__IMG20241113162042_jpg.rf.b5050dcf8c7c146b73bffd799de13ceb__unsafe.jpg,圈出图中被标注为不安全状态的作业人员或区域。,True,0.7241498959056211,0.8400080499094386,0.9358576527775286,0.7619680462657359,52175,72050,55751,68474,409600,3576,16299,exp/runs/lisa13b-local-train/outputs/pred_masks/00345_train__004__IMG20241113162042_jpg.rf.b5050dcf8c7c146b73bffd799de13ceb__unsafe_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00345_train__004__IMG20241113162042_jpg.rf.b5050dcf8c7c146b73bffd799de13ceb__unsafe_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00345_train__004__IMG20241113162042_jpg.rf.b5050dcf8c7c146b73bffd799de13ceb__unsafe_mask0.txt
278,0,./dataset/reason_seg/ReasonSeg/train/train__002__-poor_housekeeping-72-_JPG.rf.3b28ece8f9f32df3de867f6650c13682__poor_housekeeping.jpg,标出现场材料堆放混乱或文明施工不到位的区域。,True,0.7390732924021489,0.8499622133593703,0.7468542179653722,0.9860995558513702,77041,104240,103154,78127,262144,26113,1086,exp/runs/lisa13b-local-train/outputs/pred_masks/00278_train__002__-poor_housekeeping-72-_JPG.rf.3b28ece8f9f32df3de867f6650c13682__poor_housekeeping_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00278_train__002__-poor_housekeeping-72-_JPG.rf.3b28ece8f9f32df3de867f6650c13682__poor_housekeeping_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00278_train__002__-poor_housekeeping-72-_JPG.rf.3b28ece8f9f32df3de867f6650c13682__poor_housekeeping_mask0.txt
155,0,./dataset/reason_seg/ReasonSeg/train/train__002__-helmet_missing-39-_JPG.rf.98c620ec1f85d0c5066a057aaac8f5bd__helmet_missing.jpg,把没有做好头部防护、未戴安全帽的人分割出来。,True,0.7426842654815132,0.8523451782888571,0.7430025445292621,0.9994235480616803,27740,37351,37335,27756,262144,9595,16,exp/runs/lisa13b-local-train/outputs/pred_masks/00155_train__002__-helmet_missing-39-_JPG.rf.98c620ec1f85d0c5066a057aaac8f5bd__helmet_missing_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00155_train__002__-helmet_missing-39-_JPG.rf.98c620ec1f85d0c5066a057aaac8f5bd__helmet_missing_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00155_train__002__-helmet_missing-39-_JPG.rf.98c620ec1f85d0c5066a057aaac8f5bd__helmet_missing_mask0.txt
341,0,./dataset/reason_seg/ReasonSeg/train/train__004__IMG20241113162005_jpg.rf.e56797993b1f9274ff6dc2902d7f342f__no_helmet.jpg,现场哪些人员存在未戴安全帽的安全隐患?请分割出来。,True,0.7470976472543387,0.8552442943626468,0.7680676576114813,0.9647439336572804,62937,84242,81942,65237,409600,19005,2300,exp/runs/lisa13b-local-train/outputs/pred_masks/00341_train__004__IMG20241113162005_jpg.rf.e56797993b1f9274ff6dc2902d7f342f__no_helmet_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00341_train__004__IMG20241113162005_jpg.rf.e56797993b1f9274ff6dc2902d7f342f__no_helmet_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00341_train__004__IMG20241113162005_jpg.rf.e56797993b1f9274ff6dc2902d7f342f__no_helmet_mask0.txt
173,0,./dataset/reason_seg/ReasonSeg/train/train__002__-opening_unprotected-101-_jpg.rf.801b0119f8ff1a702a4c9ac31ecf3ae5__opening_unprotected.jpg,圈出没有防护的洞口或临边区域。,True,0.7583609177034585,0.8625770853618955,0.9964505324201369,0.7604150770639402,19932,26283,20003,26212,262144,71,6280,exp/runs/lisa13b-local-train/outputs/pred_masks/00173_train__002__-opening_unprotected-101-_jpg.rf.801b0119f8ff1a702a4c9ac31ecf3ae5__opening_unprotected_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00173_train__002__-opening_unprotected-101-_jpg.rf.801b0119f8ff1a702a4c9ac31ecf3ae5__opening_unprotected_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00173_train__002__-opening_unprotected-101-_jpg.rf.801b0119f8ff1a702a4c9ac31ecf3ae5__opening_unprotected_mask0.txt
383,0,./dataset/reason_seg/ReasonSeg/train/train__004__IMG_20241113_161932427_jpg.rf.523ff195f52c6b8ed441dd697af27a1e__no_helmet.jpg,把没有做好头部防护、未戴安全帽的人分割出来。,True,0.7629055051844325,0.8655092436217884,0.7679661775518686,0.9914363244291743,96091,125954,125124,96921,409600,29033,830,exp/runs/lisa13b-local-train/outputs/pred_masks/00383_train__004__IMG_20241113_161932427_jpg.rf.523ff195f52c6b8ed441dd697af27a1e__no_helmet_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00383_train__004__IMG_20241113_161932427_jpg.rf.523ff195f52c6b8ed441dd697af27a1e__no_helmet_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00383_train__004__IMG_20241113_161932427_jpg.rf.523ff195f52c6b8ed441dd697af27a1e__no_helmet_mask0.txt
343,0,./dataset/reason_seg/ReasonSeg/train/train__004__IMG20241113162025_jpg.rf.6332bdc3b0863921ae74c81849ab4d0d__no_jacket.jpg,把缺少反光衣防护的作业人员分割出来。,True,0.7715988649812494,0.8710762692765848,0.7778768058650183,0.9896486768229119,54113,70131,69565,54679,409600,15452,566,exp/runs/lisa13b-local-train/outputs/pred_masks/00343_train__004__IMG20241113162025_jpg.rf.6332bdc3b0863921ae74c81849ab4d0d__no_jacket_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00343_train__004__IMG20241113162025_jpg.rf.6332bdc3b0863921ae74c81849ab4d0d__no_jacket_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00343_train__004__IMG20241113162025_jpg.rf.6332bdc3b0863921ae74c81849ab4d0d__no_jacket_mask0.txt
211,0,./dataset/reason_seg/ReasonSeg/train/train__002__-opening_unprotected-60-_jpg.rf.90280737c01261212bcedd852723785e__opening_unprotected.jpg,图中哪些洞口或临边没有做防护?请分割出来。,True,0.7765729338969553,0.8742370426566434,0.9780109559447574,0.7903728644469386,25352,32646,25922,32076,262144,570,6724,exp/runs/lisa13b-local-train/outputs/pred_masks/00211_train__002__-opening_unprotected-60-_jpg.rf.90280737c01261212bcedd852723785e__opening_unprotected_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00211_train__002__-opening_unprotected-60-_jpg.rf.90280737c01261212bcedd852723785e__opening_unprotected_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00211_train__002__-opening_unprotected-60-_jpg.rf.90280737c01261212bcedd852723785e__opening_unprotected_mask0.txt
132,0,./dataset/reason_seg/ReasonSeg/train/train__002__-helmet_missing-202-_JPG.rf.bd051bbe327e3655cf2578f7d2ebc215__helmet_missing.jpg,把没有做好头部防护、未戴安全帽的人分割出来。,True,0.7914102725103604,0.8835611636873466,0.7952652566755842,0.9939122480522348,31510,39815,39622,31703,262144,8112,193,exp/runs/lisa13b-local-train/outputs/pred_masks/00132_train__002__-helmet_missing-202-_JPG.rf.bd051bbe327e3655cf2578f7d2ebc215__helmet_missing_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00132_train__002__-helmet_missing-202-_JPG.rf.bd051bbe327e3655cf2578f7d2ebc215__helmet_missing_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00132_train__002__-helmet_missing-202-_JPG.rf.bd051bbe327e3655cf2578f7d2ebc215__helmet_missing_mask0.txt
159,0,./dataset/reason_seg/ReasonSeg/train/train__002__-helmet_missing-61-_JPG.rf.90d60bc2141b8e7f30920f881d1344fe__helmet_missing.jpg,标出未按规定佩戴安全帽的作业人员。,True,0.7999503475670308,0.8888582383934236,0.8019412643106023,0.9969061320462843,16111,20140,20090,16161,262144,3979,50,exp/runs/lisa13b-local-train/outputs/pred_masks/00159_train__002__-helmet_missing-61-_JPG.rf.90d60bc2141b8e7f30920f881d1344fe__helmet_missing_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00159_train__002__-helmet_missing-61-_JPG.rf.90d60bc2141b8e7f30920f881d1344fe__helmet_missing_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00159_train__002__-helmet_missing-61-_JPG.rf.90d60bc2141b8e7f30920f881d1344fe__helmet_missing_mask0.txt
39,0,./dataset/reason_seg/ReasonSeg/train/train__002__-equipment_proximity-63-_jpg.rf.68e3117ebcafa72636b2169dbcba553c__equipment_proximity.jpg,图中哪些位置存在设备靠近人员的安全隐患?请分割出来。,True,0.8006751389992057,0.8893054851017843,0.800770544544624,0.9998512199960325,40322,50360,50354,40328,262144,10032,6,exp/runs/lisa13b-local-train/outputs/pred_masks/00039_train__002__-equipment_proximity-63-_jpg.rf.68e3117ebcafa72636b2169dbcba553c__equipment_proximity_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00039_train__002__-equipment_proximity-63-_jpg.rf.68e3117ebcafa72636b2169dbcba553c__equipment_proximity_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00039_train__002__-equipment_proximity-63-_jpg.rf.68e3117ebcafa72636b2169dbcba553c__equipment_proximity_mask0.txt
205,0,./dataset/reason_seg/ReasonSeg/train/train__002__-opening_unprotected-52-_jpg.rf.1c5cbc2268eb278f9ebcbfd78577f8d9__opening_unprotected.jpg,圈出没有防护的洞口或临边区域。,True,0.8012997954025756,0.889690652769426,0.8250309789343246,0.9653472524285921,13316,16618,16140,13794,262144,2824,478,exp/runs/lisa13b-local-train/outputs/pred_masks/00205_train__002__-opening_unprotected-52-_jpg.rf.1c5cbc2268eb278f9ebcbfd78577f8d9__opening_unprotected_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00205_train__002__-opening_unprotected-52-_jpg.rf.1c5cbc2268eb278f9ebcbfd78577f8d9__opening_unprotected_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00205_train__002__-opening_unprotected-52-_jpg.rf.1c5cbc2268eb278f9ebcbfd78577f8d9__opening_unprotected_mask0.txt
116,0,./dataset/reason_seg/ReasonSeg/train/train__002__-harness_missing-180-_JPG.rf.35bf40624bc39dd0d995727b2b1099f2__harness_missing.jpg,圈出高处作业但没有系安全带的人员。,True,0.8015426997245179,0.8898403572083919,0.9489889106327463,0.8376324274527868,36370,45375,38325,43420,262144,1955,7050,exp/runs/lisa13b-local-train/outputs/pred_masks/00116_train__002__-harness_missing-180-_JPG.rf.35bf40624bc39dd0d995727b2b1099f2__harness_missing_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00116_train__002__-harness_missing-180-_JPG.rf.35bf40624bc39dd0d995727b2b1099f2__harness_missing_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00116_train__002__-harness_missing-180-_JPG.rf.35bf40624bc39dd0d995727b2b1099f2__harness_missing_mask0.txt
111,0,./dataset/reason_seg/ReasonSeg/train/train__002__-harness_missing-117-_JPG.rf.0c2db2316b9f407360c0054c3ef3a747__harness_missing.jpg,圈出高处作业但没有系安全带的人员。,True,0.8025702003109851,0.8904731701129012,0.9669403272907598,0.8252139565503621,17549,21866,18149,21266,262144,600,3717,exp/runs/lisa13b-local-train/outputs/pred_masks/00111_train__002__-harness_missing-117-_JPG.rf.0c2db2316b9f407360c0054c3ef3a747__harness_missing_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00111_train__002__-harness_missing-117-_JPG.rf.0c2db2316b9f407360c0054c3ef3a747__harness_missing_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00111_train__002__-harness_missing-117-_JPG.rf.0c2db2316b9f407360c0054c3ef3a747__harness_missing_mask0.txt
249,0,./dataset/reason_seg/ReasonSeg/train/train__002__-poor_housekeeping-113-_jpg.rf.d07f91a7a808a8f4c1f61f0dea9f994f__poor_housekeeping.jpg,标出现场材料堆放混乱或文明施工不到位的区域。,True,0.8075592004530486,0.8935355481033662,0.8641454382224217,0.9249951950797617,38502,47677,44555,41624,262144,6053,3122,exp/runs/lisa13b-local-train/outputs/pred_masks/00249_train__002__-poor_housekeeping-113-_jpg.rf.d07f91a7a808a8f4c1f61f0dea9f994f__poor_housekeeping_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00249_train__002__-poor_housekeeping-113-_jpg.rf.d07f91a7a808a8f4c1f61f0dea9f994f__poor_housekeeping_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00249_train__002__-poor_housekeeping-113-_jpg.rf.d07f91a7a808a8f4c1f61f0dea9f994f__poor_housekeeping_mask0.txt
336,0,./dataset/reason_seg/ReasonSeg/train/train__004__IMG20241113161951_jpg.rf.7c1da1ad7477317d506c42a3dd48c1af__safe.jpg,请分割图中符合安全要求的目标区域。,True,0.8188235770055423,0.9003881270921608,0.9793869305397624,0.8331823982217099,80962,98876,82666,97172,409600,1704,16210,exp/runs/lisa13b-local-train/outputs/pred_masks/00336_train__004__IMG20241113161951_jpg.rf.7c1da1ad7477317d506c42a3dd48c1af__safe_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00336_train__004__IMG20241113161951_jpg.rf.7c1da1ad7477317d506c42a3dd48c1af__safe_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00336_train__004__IMG20241113161951_jpg.rf.7c1da1ad7477317d506c42a3dd48c1af__safe_mask0.txt
214,0,./dataset/reason_seg/ReasonSeg/train/train__002__-opening_unprotected-65-_jpg.rf.c6c15454807308db493f770d6c0fbabe__opening_unprotected.jpg,标出存在洞口未防护隐患的位置。,True,0.8193798845584104,0.9007243528552978,0.838438218691198,0.9730074002183671,16041,19577,19132,16486,262144,3091,445,exp/runs/lisa13b-local-train/outputs/pred_masks/00214_train__002__-opening_unprotected-65-_jpg.rf.c6c15454807308db493f770d6c0fbabe__opening_unprotected_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00214_train__002__-opening_unprotected-65-_jpg.rf.c6c15454807308db493f770d6c0fbabe__opening_unprotected_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00214_train__002__-opening_unprotected-65-_jpg.rf.c6c15454807308db493f770d6c0fbabe__opening_unprotected_mask0.txt
200,0,./dataset/reason_seg/ReasonSeg/train/train__002__-opening_unprotected-40-_JPG.rf.1cf10f922884208c16a85bd0822b2e01__opening_unprotected.jpg,标出存在洞口未防护隐患的位置。,True,0.8245298119247699,0.9038271740322403,0.8382490541475123,0.9805367850004759,20605,24990,24581,21014,262144,3976,409,exp/runs/lisa13b-local-train/outputs/pred_masks/00200_train__002__-opening_unprotected-40-_JPG.rf.1cf10f922884208c16a85bd0822b2e01__opening_unprotected_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00200_train__002__-opening_unprotected-40-_JPG.rf.1cf10f922884208c16a85bd0822b2e01__opening_unprotected_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00200_train__002__-opening_unprotected-40-_JPG.rf.1cf10f922884208c16a85bd0822b2e01__opening_unprotected_mask0.txt
171,0,./dataset/reason_seg/ReasonSeg/train/train__002__-opening_unprotected-10-_jpg.rf.f5e4bdcec84aff915ffefc7235c55399__opening_unprotected.jpg,图中哪些洞口或临边没有做防护?请分割出来。,True,0.827221570926143,0.9054419935584043,0.9483120094613482,0.8662803545559457,35281,42650,37204,40727,262144,1923,5446,exp/runs/lisa13b-local-train/outputs/pred_masks/00171_train__002__-opening_unprotected-10-_jpg.rf.f5e4bdcec84aff915ffefc7235c55399__opening_unprotected_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00171_train__002__-opening_unprotected-10-_jpg.rf.f5e4bdcec84aff915ffefc7235c55399__opening_unprotected_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00171_train__002__-opening_unprotected-10-_jpg.rf.f5e4bdcec84aff915ffefc7235c55399__opening_unprotected_mask0.txt
179,0,./dataset/reason_seg/ReasonSeg/train/train__002__-opening_unprotected-17-_jpg.rf.9d384bc2b870257c41151d93e8ebbd6b__opening_unprotected.jpg,标出存在洞口未防护隐患的位置。,True,0.8276838443491626,0.9057188385269122,0.8838876889848812,0.9286557138967051,10231,12361,11575,11017,262144,1344,786,exp/runs/lisa13b-local-train/outputs/pred_masks/00179_train__002__-opening_unprotected-17-_jpg.rf.9d384bc2b870257c41151d93e8ebbd6b__opening_unprotected_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00179_train__002__-opening_unprotected-17-_jpg.rf.9d384bc2b870257c41151d93e8ebbd6b__opening_unprotected_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00179_train__002__-opening_unprotected-17-_jpg.rf.9d384bc2b870257c41151d93e8ebbd6b__opening_unprotected_mask0.txt
231,0,./dataset/reason_seg/ReasonSeg/train/train__002__-opening_unprotected-88-_JPG.rf.ad1ab148ccb069e506588bc3f30319f4__opening_unprotected.jpg,把缺少防护、可能导致坠落的开口区域分割出来。,True,0.8309937860431847,0.9076970029909052,0.9989520636285468,0.8317188303988904,37177,44738,37216,44699,262144,39,7522,exp/runs/lisa13b-local-train/outputs/pred_masks/00231_train__002__-opening_unprotected-88-_JPG.rf.ad1ab148ccb069e506588bc3f30319f4__opening_unprotected_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00231_train__002__-opening_unprotected-88-_JPG.rf.ad1ab148ccb069e506588bc3f30319f4__opening_unprotected_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00231_train__002__-opening_unprotected-88-_JPG.rf.ad1ab148ccb069e506588bc3f30319f4__opening_unprotected_mask0.txt
87,0,./dataset/reason_seg/ReasonSeg/train/train__002__-guardrail_missing-63-_jpg.rf.13ecc8fcd4377f28663bb18cf8762a08__guardrail_missing.jpg,图中哪些位置存在防护栏杆缺失隐患?请分割出来。,True,0.8394585343083865,0.9127235201569928,0.9678183188031428,0.8635636084256354,26976,32135,27873,31238,262144,897,4262,exp/runs/lisa13b-local-train/outputs/pred_masks/00087_train__002__-guardrail_missing-63-_jpg.rf.13ecc8fcd4377f28663bb18cf8762a08__guardrail_missing_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00087_train__002__-guardrail_missing-63-_jpg.rf.13ecc8fcd4377f28663bb18cf8762a08__guardrail_missing_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00087_train__002__-guardrail_missing-63-_jpg.rf.13ecc8fcd4377f28663bb18cf8762a08__guardrail_missing_mask0.txt
80,0,./dataset/reason_seg/ReasonSeg/train/train__002__-guardrail_missing-44-_JPG.rf.d42bd409cf117d301c973c31afea35dd__harness_missing.jpg,现场哪些工人存在未系安全带的高处作业风险?请分割出来。,True,0.8455234583077238,0.9162966252220248,0.8470853858784894,0.9978239845261122,4127,4881,4872,4136,262144,745,9,exp/runs/lisa13b-local-train/outputs/pred_masks/00080_train__002__-guardrail_missing-44-_JPG.rf.d42bd409cf117d301c973c31afea35dd__harness_missing_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00080_train__002__-guardrail_missing-44-_JPG.rf.d42bd409cf117d301c973c31afea35dd__harness_missing_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00080_train__002__-guardrail_missing-44-_JPG.rf.d42bd409cf117d301c973c31afea35dd__harness_missing_mask0.txt
380,0,./dataset/reason_seg/ReasonSeg/train/train__004__IMG_20241113_161824773_jpg.rf.e9c4cabaa7dcdf0b43089f0be5f2fb6f__unsafe.jpg,圈出图中被标注为不安全状态的作业人员或区域。,True,0.8507096162314128,0.9193334370453069,0.8646950474255909,0.9813425546047747,50231,59046,58091,51186,409600,7860,955,exp/runs/lisa13b-local-train/outputs/pred_masks/00380_train__004__IMG_20241113_161824773_jpg.rf.e9c4cabaa7dcdf0b43089f0be5f2fb6f__unsafe_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00380_train__004__IMG_20241113_161824773_jpg.rf.e9c4cabaa7dcdf0b43089f0be5f2fb6f__unsafe_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00380_train__004__IMG_20241113_161824773_jpg.rf.e9c4cabaa7dcdf0b43089f0be5f2fb6f__unsafe_mask0.txt
312,0,./dataset/reason_seg/ReasonSeg/train/train__004__IMG20241113160949_jpg.rf.95c21822e57a33efc8e8c3d292c87eb8__no_helmet.jpg,标出未按规定佩戴安全帽的作业人员。,True,0.8518104575993497,0.9199758583323046,0.8634567106533634,0.9844123820287387,67069,78737,77675,68131,409600,10606,1062,exp/runs/lisa13b-local-train/outputs/pred_masks/00312_train__004__IMG20241113160949_jpg.rf.95c21822e57a33efc8e8c3d292c87eb8__no_helmet_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00312_train__004__IMG20241113160949_jpg.rf.95c21822e57a33efc8e8c3d292c87eb8__no_helmet_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00312_train__004__IMG20241113160949_jpg.rf.95c21822e57a33efc8e8c3d292c87eb8__no_helmet_mask0.txt
322,0,./dataset/reason_seg/ReasonSeg/train/train__004__IMG20241113161240_jpg.rf.11c85ebc1c80dc6de77a6b0524cfbd3c__unsafe.jpg,圈出图中被标注为不安全状态的作业人员或区域。,True,0.8583330487929798,0.9237666513550757,0.8661257257050321,0.9896265968545165,50276,58574,58047,50803,409600,7771,527,exp/runs/lisa13b-local-train/outputs/pred_masks/00322_train__004__IMG20241113161240_jpg.rf.11c85ebc1c80dc6de77a6b0524cfbd3c__unsafe_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00322_train__004__IMG20241113161240_jpg.rf.11c85ebc1c80dc6de77a6b0524cfbd3c__unsafe_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00322_train__004__IMG20241113161240_jpg.rf.11c85ebc1c80dc6de77a6b0524cfbd3c__unsafe_mask0.txt
352,0,./dataset/reason_seg/ReasonSeg/train/train__004__IMG_20241113_161357_jpg.rf.decad51e74f9ee3b80b04b56d3447a98__no_helmet.jpg,把没有做好头部防护、未戴安全帽的人分割出来。,True,0.8679363709471785,0.9292997175348882,0.8724713119602509,0.994046950466135,44250,50983,50718,44515,409600,6468,265,exp/runs/lisa13b-local-train/outputs/pred_masks/00352_train__004__IMG_20241113_161357_jpg.rf.decad51e74f9ee3b80b04b56d3447a98__no_helmet_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00352_train__004__IMG_20241113_161357_jpg.rf.decad51e74f9ee3b80b04b56d3447a98__no_helmet_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00352_train__004__IMG_20241113_161357_jpg.rf.decad51e74f9ee3b80b04b56d3447a98__no_helmet_mask0.txt
